Marker,Timestamp
1.0,11154.554314942
1.0,11154.571214561
1.0,11154.587883342
1.0,11154.6153785
1.0,11154.620856964
1.0,11154.637838634
1.0,11154.654286789
1.0,11154.67054495
1.0,11154.68737674
1.0,11154.703976964
1.0,11154.720895181
1.0,11154.737564328
1.0,11154.754101098
1.0,11154.770885846
1.0,11154.787400371
1.0,11154.803873324
1.0,11154.820670106
1.0,11154.837996755
1.0,11154.854158279
1.0,11154.870481716
1.0,11154.887310954
1.0,11154.903667576
1.0,11154.920595275
1.0,11154.937374188
1.0,11154.953881055
1.0,11154.970592504
1.0,11155.00279922
1.0,11155.02122572
1.0,11155.037324155
1.0,11155.053801119
1.0,11155.070315645
1.0,11155.087290751
1.0,11155.103674359
1.0,11155.120113763
1.0,11155.137180401
1.0,11155.153859758
1.0,11155.17035131
1.0,11155.187476661
1.0,11155.203442355
1.0,11155.220167296
1.0,11155.236776637
1.0,11155.253402752
1.0,11155.269927853
1.0,11155.286887278
1.0,11155.303757359
1.0,11155.320674117
1.0,11155.33780822
1.0,11155.353772091
1.0,11155.370479528
1.0,11155.387106008
1.0,11155.4034196
1.0,11155.420361521
1.0,11155.437540478
1.0,11155.453506173
1.0,11155.47012463
1.0,11155.486730688
1.0,11155.503840358
1.0,11155.520463556
1.0,11155.536578766
1.0,11155.553496618
1.0,11155.570164306
1.0,11155.586749213
1.0,11155.604250176
2.0,11155.627475027
2.0,11155.636921484
2.0,11155.653631474
2.0,11155.669868484
2.0,11155.686907408
2.0,11155.703410629
2.0,11155.720133747
2.0,11155.737199656
2.0,11155.753618273
2.0,11155.769877528
2.0,11155.787262525
2.0,11155.803743501
2.0,11155.820189104
2.0,11155.837965029
2.0,11155.855249377
2.0,11155.870067814
2.0,11155.886913461
2.0,11155.903638767
2.0,11155.920804961
2.0,11155.936886986
2.0,11155.953828907
2.0,11155.970136299
2.0,11155.986684375
2.0,11156.003148211
2.0,11156.02006971
2.0,11156.036548498
2.0,11156.052987536
2.0,11156.069545458
2.0,11156.086642364
2.0,11156.10316236
2.0,11156.119832965
2.0,11156.137032344
2.0,11156.152948079
2.0,11156.170268894
2.0,11156.186558782
2.0,11156.202972293
2.0,11156.219739536
2.0,11156.23670042
2.0,11156.253782375
2.0,11156.270457356
2.0,11156.287776348
2.0,11156.303431707
2.0,11156.319984523
2.0,11156.336716393
2.0,11156.353527032
2.0,11156.370456554
2.0,11156.386902157
2.0,11156.403156671
2.0,11156.420915092
2.0,11156.437048171
2.0,11156.454123927
2.0,11156.469962715
2.0,11156.486454631
2.0,11156.503476415
2.0,11156.520416513
2.0,11156.536276088
2.0,11156.55277785
2.0,11156.570830561
2.0,11156.587256107
2.0,11156.603615282
2.0,11156.620096988
2.0,11156.636494454
2.0,11156.653786459
2.0,11156.670680973
2.0,11156.686555135
2.0,11156.70324762
2.0,11156.720023616
2.0,11156.736353982
2.0,11156.753814466
2.0,11156.770123317
2.0,11156.787433192
2.0,11156.802796084
2.0,11156.819951702
2.0,11156.83688013
2.0,11156.852691569
2.0,11156.869031417
2.0,11156.886523627
2.0,11156.902511567
2.0,11156.918755871
2.0,11156.935958532
2.0,11156.952467587
2.0,11156.969239936
2.0,11156.985859122
2.0,11157.002747801
2.0,11157.019170794
2.0,11157.036482492
2.0,11157.053059012
2.0,11157.068944114
2.0,11157.085552361
2.0,11157.102201815
2.0,11157.118996773
2.0,11157.135508381
2.0,11157.152805492
2.0,11157.168801819
2.0,11157.185478989
2.0,11157.202595587
2.0,11157.218702775
2.0,11157.235591818
2.0,11157.252445124
2.0,11157.268786795
2.0,11157.286196225
2.0,11157.302046319
2.0,11157.319452467
2.0,11157.335590651
2.0,11157.352116481
2.0,11157.370141842
2.0,11157.388247066
2.0,11157.402023636
2.0,11157.420235709
2.0,11157.436337426
2.0,11157.451990597
2.0,11157.468710068
2.0,11157.486250415
2.0,11157.501950629
2.0,11157.518554864
2.0,11157.535002654
2.0,11157.552023344
2.0,11157.568379238
2.0,11157.585005353
2.0,11157.601631468
2.0,11157.618167874
2.0,11157.635507287
2.0,11157.651874121
2.0,11157.668503883
2.0,11157.6855439
2.0,11157.702010654
2.0,11157.718926683
2.0,11157.734982816
2.0,11157.751942606
2.0,11157.768513291
2.0,11157.784943577
2.0,11157.802380358
2.0,11157.818610804
2.0,11157.835267187
2.0,11157.851697838
2.0,11157.868543121
2.0,11157.885530261
2.0,11157.901709654
2.0,11157.918587757
2.0,11157.93545492
2.0,11157.951589823
2.0,11157.968811082
2.0,11157.984824913
2.0,11158.001980532
2.0,11158.018667183
2.0,11158.03519666
2.0,11158.051901544
2.0,11158.068012013
2.0,11158.084750812
2.0,11158.101368175
2.0,11158.117695989
2.0,11158.134954809
2.0,11158.15191387
2.0,11158.167930254
2.0,11158.185174123
2.0,11158.20117592
2.0,11158.218570399
2.0,11158.234708218
2.0,11158.252461169
2.0,11158.268133668
2.0,11158.284612091
2.0,11158.301106924
2.0,11158.318290987
2.0,11158.334342015
2.0,11158.351320403
2.0,11158.368349116
2.0,11158.385122194
2.0,11158.401304503
2.0,11158.41800647
2.0,11158.434926876
2.0,11158.451399464
2.0,11158.468643333
2.0,11158.484495979
2.0,11158.501005035
2.0,11158.518780595
2.0,11158.534365937
2.0,11158.551208303
2.0,11158.568472594
2.0,11158.584703769
2.0,11158.601201155
2.0,11158.61832833
2.0,11158.6344873
2.0,11158.650979581
2.0,11158.667671702
2.0,11158.684485258
2.0,11158.701059954
2.0,11158.718147015
2.0,11158.735069973
2.0,11158.750810665
2.0,11158.767495857
2.0,11158.784404593
2.0,11158.801029614
2.0,11158.818003261
2.0,11158.834537114
2.0,11158.851077167
2.0,11158.867655875
2.0,11158.884656873
2.0,11158.900708994
2.0,11158.917681183
2.0,11158.934037806
2.0,11158.950921015
2.0,11158.967761557
2.0,11158.984037952
2.0,11159.000784408
2.0,11159.017027618
2.0,11159.03385795
2.0,11159.050652178
2.0,11159.066934044
2.0,11159.084154938
2.0,11159.100327037
2.0,11159.117068389
2.0,11159.133672623
2.0,11159.150644812
2.0,11159.167122141
2.0,11159.18413882
2.0,11159.200802132
2.0,11159.216686869
2.0,11159.234142612
2.0,11159.250414267
2.0,11159.267141396
2.0,11159.283748548
2.0,11159.300209832
2.0,11159.317727934
2.0,11159.334104614
2.0,11159.35023514
2.0,11159.367249995
2.0,11159.383780202
2.0,11159.400404858
2.0,11159.417054312
2.0,11159.433941897
2.0,11159.450507841
2.0,11159.466903119
2.0,11159.484382931
2.0,11159.500573628
2.0,11159.516999903
2.0,11159.534207305
2.0,11159.550111735
2.0,11159.567176915
2.0,11159.583796101
2.0,11159.60008453
2.0,11159.617127101
2.0,11159.634211973
2.0,11159.649998614
2.0,11159.668120977
2.0,11159.683531277
2.0,11159.700824376
2.0,11159.71664165
2.0,11159.733781223
2.0,11159.750146962
2.0,11159.766779641
2.0,11159.783711716
2.0,11159.800061046
2.0,11159.816987286
2.0,11159.833493424
2.0,11159.849920793
2.0,11159.866863808
2.0,11159.883804635
2.0,11159.900108745
2.0,11159.916725014
2.0,11159.933238081
2.0,11159.950383124
2.0,11159.966496146
2.0,11159.982993167
2.0,11159.999703886
2.0,11160.016547346
2.0,11160.033251136
2.0,11160.050131063
2.0,11160.066375366
2.0,11160.082838838
2.0,11160.099648018
2.0,11160.116064083
2.0,11160.148389682
2.0,11160.168109308
2.0,11160.18323261
2.0,11160.20042105
2.0,11160.21649177
2.0,11160.233956265
2.0,11160.249554006
2.0,11160.266349329
2.0,11160.283080834
2.0,11160.299642767
2.0,11160.316626625
2.0,11160.333014974
2.0,11160.349338047
2.0,11160.365746818
2.0,11160.383121969
2.0,11160.399870979
2.0,11160.416444216
2.0,11160.432835118
2.0,11160.449878783
2.0,11160.466271508
2.0,11160.482749202
2.0,11160.500088615
2.0,11160.516356987
2.0,11160.532692094
2.0,11160.549244545
2.0,11160.566252472
2.0,11160.582588308
2.0,11160.599548828
